area;emoji;name;type;hp;atk;sta;lck;int;mgk;def;note;desc;message;achiev
Twisted Fairyland;🌙;Sacred Moonstone;Item;0;0;0;0;0;1;0;Lunar Gem;Gleams with inconspicuous light.<br>Provides <b>+1 🔵 Mana</b>.;Felt a surge of power.;none
Twisted Fairyland;🥢;Magic Sticks;Item-Weapon;0;0;0;0;0;1;0;Spellcasting Tool;Glows with strong energy.<br>Provides <b>+1 🔵 Mana</b>.;Embraced the energy surge.;none
Twisted Fairyland;🎐;Magic Chime;Item-Weapon;0;0;0;0;0;1;0;Spellcasting Tool;Looks nice, whatever purpose it has.<br>Provides <b>+1 🔵 Mana</b>.;Felt strange power surge.;none
Twisted Fairyland;🎋;Wicked Staff;Item-Weapon;0;0;0;-2;0;1;0;Casting Tool;Energized by countless blood rituals.<br>Provides <b>+1 🔵 Mana</b> for Provides <b>-2 🍀 Luck</b>.;;none
Twisted Fairyland;🎎;Lucky Trinket;Item;0;0;0;1;0;0;0;Accessory;Traditional protection againts bad luck.<br>Provides <b>+1 🍀 Luck</b>.;;none
Twisted Fairyland;🎗️;Vigor Scarf;Item-Head;1;0;0;0;0;0;0;Handmade Ornament;Improves ones' self-presevation reflexes.<br>Provides <b>+1 ❤️ Health</b>.;;none

Twisted Fairyland;🔪;Twisted Blade;Item-Weapon;0;1;0;0;-2;0;0;Ritual Tool;The sacrifical blade demands offering.<br>Provides <b>+1 ⚔️ Attack</b> for <b>-2 🧠 Intellect</b>.;;none
Twisted Fairyland;🪞;Malevolent Mirror;Item;0;0;0;-2;0;1;0;Cursed Relic;Shards of your reflection are lost.<br>Provides <b>+1 🔵 Mana</b> for <b>-2 🍀 Luck</b>.;Reality itself fractured;none
Twisted Fairyland;🪞;Soul Mirror;Item;0;0;0;-2;2;0;0;Mystical Relic;It's hard to face the horrors of truth.<br>Provides <b>+2 🧠 Intellect</b> for <b>-2 🍀 Luck</b>.;Realized the dark truth;none
Twisted Fairyland;🪘;Tribal Drum;Item;0;0;-1;0;1;0;0;Musical Instrument;Excessively heavy and not really useful.<br>Provides <b>+1 🍀 Luck</b> for <b>-1 🟢 Energy</b>.;Took it under your arm;none
Twisted Fairyland;💩;Steaming Pile;Item;0;0;0;0;-3;0;0;Trace of Life;Rather don't do anything stupid.<br>;Got some shit on your hands;none

Twisted Fairyland;💌;Ominous Letter;Item;0;0;0;0;0;0;0;Lover's Memento;po/em;Your heart will always remember;none

Twisted Fairyland;🧸;Voodoo Teddy;Item;0;0;0;0;0;0;0;Lost Possesion;Looks like it is missing someone.<br>;You should find the owner!;none
Twisted Fairyland;🧶;Cotton Ball;Item;0;0;0;0;0;0;0;Lost Possesion;Must have been lost recently.<br>;You should find the owner!;none
Twisted Fairyland;👠;Princess Shoe;Item;0;0;0;0;0;0;0;Lost Possesion;Likely belongs to a beautiful girl.<br>;You should find the owner!;none
Twisted Fairyland;🗿;Stone Figure;Item;0;0;0;0;0;0;0;Lost Possesion;A relic of the ancient times.<br>;You should find the owner!;none
Twisted Fairyland;🦴;Human Femur;Item;0;0;0;0;0;0;0;Lost Possesion;Someone is likely missing it.<br>;You should find the owner!;none
Twisted Fairyland;🍖;Fleshy Bone;Item;0;0;0;0;0;0;0;Lost Possesion;Looks like it is missing someone.<br>;You should find the owner!;none

Twisted Fairyland;🦜;Colourful Songbird;Friend🪳\🪰\🪲\🦗\🐝\🐞\🦋\🐛\🐜\🪱;0;0;0;0;0;0;0;Quirky Animal;Offers some valuable in exchange for food.<br>It is looking for: n/a;Looks like it was worth it.;none
Twisted Fairyland;🦊;Mystery Fox;Friend🌰\🥜;0;0;0;0;0;0;0;Wild Animal;Sits around waving its furry tail.<br>It is looking for: n/a;Received a poweful artifact;none
Twisted Fairyland;🦧;Confused Ape;Friend🪮\🥄\🧸\🧶\🗿;0;0;0;0;0;0;0;Troubles Animal;Looks like it has something to barter.<br>It is looking for: n/a;Received a poweful artifact;none
Twisted Fairyland;🐒;Twitchy Monkey;Friend🪮\🥄\🧸\🧶\🗿;0;0;0;0;0;0;0;Troubled Animal;Looks like it has something to barter.<br>It is looking for: n/a;Received a poweful artifact;none
Twisted Fairyland;🦤;Hungry Dodo;Friend🪳\🪰\🦗\🐝\🐞\🦋\🐛\🐜\🪱;0;0;0;0;0;0;0;Unusal Critter;Known for being selfish, maybe not this time.<br>It is looking for: n/a;Willingly shared something.;none

//River of Sorrows
River of Sorrows;🍂;Dead Leaves;Prop;0;0;0;0;0;0;0;Scattered Growth;Peacefully dancing on the surface.<br>;Sailed through the debris.;none
River of Sorrows;🍃;Floating Leaves;Prop;0;0;0;0;0;0;0;Scattered Growth;Peacefully dancing on the surface.<br>;Sailed through the debris.;none
River of Sorrows;🪵;Floating Logs;Prop;0;0;0;0;0;0;0;Scattered Rubble;Building remains dancing on the surface.<br>;Sailed through the debris.;none
River of Sorrows;🌿;Drifting Algae;Prop;0;0;0;0;0;0;0;Scattered Growth;Soft green strands swirl gently.<br>;Sailed through the debris.;none
River of Sorrows;🪶;Drifting Feather;Prop;0;0;0;0;0;0;0;Flight Remnants;Floats the currents with no effort.<br>;Sailed through the debris.;none
River of Sorrows;☁️;Misty Veil;Prop;0;0;0;0;0;0;0;Weather Condition;The water and air become one.<br>;Sailed towards the horizon.;none
River of Sorrows;☁️;Thick Fog;Prop;0;0;0;0;0;0;0;Weather Condition;Cannot see even few meters forward.<br>;Sailed through the fog.;none
River of Sorrows;️⛵️️;Distant Boat;Prop;0;0;0;0;0;0;0;Horizon Transport;They are moving too fast to reach.<br>;Couldn't keep up with the boat.;none

River of Sorrows;🏝️;Tropical Island;Prop;1;0;0;0;0;0;0;Peaceful Land;Looks like a little piece of paradise.<br>;Woke up extra resilient;none
River of Sorrows;🏖️;Shaded Island;Prop;0;0;2;0;0;0;0;Chill Spot;The shade looks pretty comforting.<br>;Woke up unusually energetic;none
River of Sorrows;🌙;Moonlit Current;Prop;0;0;0;0;1;0;0;Silver Flow;Light dances on the moving waves.<br>;Dreamed of the distant shores;none
River of Sorrows;💨;Favorable Wind;Prop;0;0;1;0;0;0;0;Weather Condition;Powerful currents blow your way.<br>;Drifted forward with no effort;none
River of Sorrows;🌦️;Sparkling Rain;Prop;0;0;0;0;1;0;0;Weather Condition;Each drops promises a better future.<br>;Woke up to positive vibes;none
River of Sorrows;🌼;Blooming Waters;Prop;0;0;0;1;0;0;0;Aquatic Flora;Flowers indicate favourable currents.<br>;Woke up feeling lucky;none

River of Sorrows;🎶;Siren Song;Prop;-3;0;0;0;0;0;0;Unsettling Feeling;Calls for lost souls to come.<br>;Dreamt of a terrible heartbreak;none
River of Sorrows;💨;Cold Currents;Prop;-1;0;0;0;0;0;0;Weather Condition;Icy gusts cut through the thick fog.<br>;Harsh cold got deep into your bones;none
River of Sorrows;🪸;Shallow Reef;Prop;0;0;-2;0;0;0;0;Hidden Danger;Threatens only the inattentive sailors.<br>;Had to force unstuck your paddle;none
River of Sorrows;⚱️;Floating Urn;Prop;0;0;0;-1;0;0;0;Funerary Relic;The water hugs its base, waving it around.<br>;Got haunted by bad spirits;none

River of Sorrows;🍂;Dead Leaves;Container;0;0;0;0;0;0;0;Scattered Growth;Peacefully dancing on the surface.<br>;;none
River of Sorrows;🍃;Floating Leaves;Container;0;0;0;0;0;0;0;Scattered Growth;Peacefully dancing on the surface.<br>;;none
River of Sorrows;📦;Floating Box;Container;0;0;0;0;0;0;0;Lost Container;Perhaps holds something of use inside.<br>;Oh, so this was inside!?;none
River of Sorrows;🎁;Festive Box;Container;0;0;0;0;0;0;0;Lost Container;Perhaps holds something lovely inside.<br>;Oh, so this was inside!?;none
River of Sorrows;💝;Chocolate Box;Container;0;0;0;0;0;0;0;Lost Container;Perhaps holds something sweet inside.<br>;Oh, so this was inside!?;none
River of Sorrows;🛢️;Floating Barrel;Container;0;0;0;0;0;0;0;Lost Container;Who knows what it holds inside.<br>;The contents were surprising!;none

River of Sorrows;🛢️;Chained Barrel;Locked-Container;0;0;0;0;0;0;0;Suspicious Container;Closed forever with a hefty chain and a lock.<br>;It finally clicked open.;none
River of Sorrows;🧳;Sturdy Trunk;Locked-Container;0;0;0;0;0;0;0;Personal Belongings;Secured by lock, might hold something useful.<br>;Uncovered the contents.;none
River of Sorrows;🧳;Travel Chest;Locked-Container;0;0;0;0;0;0;0;Abandoned Belongings;Left behind by someone fleeing in haste.<br>;The latch gave way at last.;none
River of Sorrows;🎒;Waterproof Backpack;Locked-Container;0;0;0;0;0;0;0;Traveler’s Chest;Strapped shut, washed ashore long ago.<br>;The lock was brittle and gave in.;none
River of Sorrows;🕋;Jewelry Box;Locked-Container;0;0;0;0;0;0;0;Mourning Keepsake;Somehow familiar, almost painful to touch.<br>;It clicks softly open.;none

River of Sorrows;🌊;Calm Waves;Fishing;0;0;0;0;0;0;0;Water Condition;The open water seems unusually calm.<br>;Something jumped the hook!;none
River of Sorrows;🌊;Flowing Waves;Fishing;0;0;0;0;0;0;0;Water Condition;Water waves splashing all around.<br>;Something jumped the hook!;none
River of Sorrows;🌊;Restless Waves;Fishing;0;0;0;0;0;0;0;Water Condition;Water waves splashing all around.<br>;Something jumped the hook!;none
River of Sorrows;🌧️;Slight Rainfall;Fishing;0;0;0;0;0;0;0;Weather Condition;Small drops are hitting your body.<br>;The rain has lured some prey!;none
River of Sorrows;🌩️;Distant Storm;Fishing;0;0;0;0;0;0;0;Weather Condition;Peace always comes after the storm.<br>;Something jumped the hook!;none

River of Sorrows;⛈️;Nasty Storm;Trap-Sleep;0;0;0;0;-2;0;0;Weather Condition;Rain lashes the deck without mercy.<br>;Morale broken by the weather;none
River of Sorrows;⛈️;Severe Storm;Trap-Sleep;-3;0;0;0;0;0;0;Weather Condition;Better not linger .<br>;Got struck by lightning!;none
River of Sorrows;☁️;Toxic Cloud;Trap-Sleep;-1;0;0;0;0;0;0;Nasty Gas;Noticed an almost invisible haze.<br>;It got deep into your lungs.;none
River of Sorrows;🌪️;Violent Hurricane;Trap-Sleep;-6;0;0;0;0;0;0;Natural Disaster;Swallows anything in its way.<br>;Got hit by flying debris;none

River of Sorrows;🪵;Slick Driftwood;Trap-Obstacle;0;0;0;0;0;0;0;Floating Debris;Bobs lazily against the hull.<br>;Managed to push it aside;none
River of Sorrows;🪅;Floating Piñata;Trap-Attack;0;1;0;0;0;0;0;Soggy Surprise;Drifting past, begging to be smashed.<br>;Improved your attack accuracy!;none
River of Sorrows;🛶;Wrecked Skiff;Trap-Obstacle;0;0;0;0;0;0;0;River Obstacle;Blocks the narrow passage completely.<br>;Managed to push it aside;none
River of Sorrows;🌀;Sudden Whirlpool;Trap-Big;-2;0;0;0;0;0;0;Imminent Danger;Appeared without warning beneath the boat.<br>;Spun helplessly into the current;none
River of Sorrows;🪵;Speeding Logs;Trap;-2;0;0;0;0;0;0;Imminent Danger;Heastily heading your way!<br>;Broken few of your bones.;none
River of Sorrows;🧊;Drifting Iceberg;Trap-Sleep;-1;0;0;0;0;0;0;Freezing Block;Cold crawls deep inside your bones.<br>;Sleep left you stiff and sore.;none
River of Sorrows;🌧️;Cold Drizzle;Trap-Sleep;-1;0;0;0;0;0;0;Draining Rain;Soaks through anything you wear.<br>;You rested, joints ache badly.;none

River of Sorrows;🗣️;Muffled Screams;Curse;0;0;0;-2;0;0;0;Distant Noise;Disturbing voices begging for mercy.<br>;Depression intensified;none
River of Sorrows;🌫️;River Mist;Curse;0;0;0;0;-1;0;0;Creeping Fog;Carries whispers of the long departed.<br>;Something cold passed right through you;none
River of Sorrows;⛵;Phantom Vessel;Curse;0;0;0;0;-1;0;0;Eerie Sighting;Appears on the horizon then simply isn't there.<br>;Unsure if it was ever real;none
River of Sorrows;🌑;Absent Reflection;Curse;0;0;0;0;-1;0;0;Eerie Sign;Your face does not appear in the water.<br>;Couldn't shake the awful feeling;none

River of Sorrows;🕷️;Water Skipper;Small;1;0;3;0;-1;0;0;Arthropod;Makes a perfect fishing bait.<br>;;none
River of Sorrows;🦑;Sinister Squidling;Small;1;2;1;0;-1;0;0;Cephalopod;Wriggles with unsettling energy.<br>;;none
River of Sorrows;🦐;Twisted Shrimp;Small;1;1;2;0;-1;0;0;Arthropod;Goes for your blood like crazy.<br>;;none
River of Sorrows;🪱;Overgrown Seaworm;Small;2;1;1;0;-1;0;0;Arthropod;Makes a perfect fishing bait.<br>;;none
River of Sorrows;🪱;Parasitic Maggot;Small;1;2;1;0;-1;0;0;Arthropod;Makes a perfect fishing bait.<br>;;none
River of Sorrows;🪱;Nasty Leech;Small;2;3;1;0;-1;0;0;Arthropod;Dangerous fishing bait.<br>;;none
River of Sorrows;🪱;Thirsty Leech;Small;1;2;1;0;-1;0;0;Arthropod;Makes a perfect fishing bait.<br>;;none
River of Sorrows;🪱;Bloodsucking Leech;Small;1;3;1;0;-1;0;0;Arthropod;Makes a perfect fishing bait.<br>;;none

River of Sorrows;🐠;Depressed Angelfish;Reflective;3;0;1;0;-1;0;1;Lethargic Critter;Seems like it's lost will to live.<br>;Not really sure what happened.;none
River of Sorrows;🐸;Gleaming Frog;Reflective;3;0;3;0;1;0;0;Woodland Oddity;Shimmers with pearlescent colours.<br>;Drowned in a sorry puddle.;none

River of Sorrows;🦞;Vengeful Lobster;Tough;4;2;2;0;-1;0;1;Hot-bath Survivor;Never forgets, never forgives.<br>;Pinched one too many times!;none
River of Sorrows;🐌;Amphibious Snail;Tough;3;2;1;0;1;0;0;Hard Shell;Blows bounce off its hardened coil.<br>;Your strike turned on you.;none

River of Sorrows;🐚;Cone Snail;Toxic;3;4;1;0;0;0;1;Venomous Crustacean;Better keep your distance!<br>;Oops, that was deadly!;none
River of Sorrows;‍🪼;Box Jelly;Toxic;4;2;1;0;-1;0;0;Aquatic Threat;Practically cannot die - therefore undead?<br>;Killed by a mere touch.;none

River of Sorrows;‍🪸;Living Reef;Stingy;3;1;0;0;-1;0;0;Sea Growth;Harmless to watch, dangerous to touch.<br>;Killed by a mere touch.;none
River of Sorrows;‍🐡;Anxious Pufferfish;Stingy;3;3;2;0;-1;0;0;Spiky Ball;Looks funny, but is lethal.<br>;Pierced by thousands spikes.;none

River of Sorrows;‍🦈;White Shark;Heavy;4;2;2;0;-1;0;0;Aquatic Threat;Goes straight for your neck.<br>;Devoured by a hungry shark!;none

River of Sorrows;🐍;Aquatic Snake;Swift;4;3;2;0;-1;0;1;Fearless Predator;Charges forward no matter the consequences.<br>;Died of lethal venom.;none
River of Sorrows;🐬;Laughing Scumbag;Swift;4;1;3;0;4;0;0;Sinister Mammal;Makes annoying squeaking noises.<br>;Outsmarted by a dolphin.;none

River of Sorrows;👤;Water Phantom;Spirit;1;1;3;0;2;0;0;Haunting Whisper;Feeds on your fear.<br>;Struck by thorough evil.;none

River of Sorrows;🦭;Possessed Seal;Demon;2;2;2;1;-1;0;0;Cursed Animal;Something is deeply wrong with its eyes.<br>;Got mauled by an angry seal;none
River of Sorrows;🦅;River Harpy;Demon;3;1;3;0;2;0;0;Winged Threat;Swoops low over the water without a sound.<br>;Claws found their mark;none
River of Sorrows;🧟‍♂️;Drowned Sailor;Undead;4;2;2;0;-1;1;0;Waterlogged Corpse;Still wanders the shallows, unable to rest.<br>;Pulled under by cold dead hands;none
River of Sorrows;🦜;Rotten Polly;Undead;3;1;3;0;0;0;0;Forsaken Bird;Used to be beautiful, ...not anymore.<br>.;Got both eyes pecked out!;none

River of Sorrows;👤;Drowned Soul;Boss-Spirit;1;2;3;0;2;0;0;Unfinished Business;Lurks below the surface for another victim.<br>;Dragged into dark depths.;none
River of Sorrows;🦀;Spider Crab;Boss-Tough;4;2;2;0;-1;0;1;Oversized Crustacean;Whaat? It's the size of a dog!<br>;Got pinched in half.;none
River of Sorrows;🐚;Squatting Hermit;Boss-Tough;4;3;1;0;-1;0;1;Armored Crustacean;Better not stick your fingers inside.<br>;Oops, that was deadly!;none
River of Sorrows;🧜;Depths Queen;Boss-Reflective;5;2;3;0;3;2;0;Abyssal Monarch;Veil of weeds covers her hair.<br>;Got kissed and pulled you below.;none
River of Sorrows;🦈;Pearlescent Serrato;Boss-Reflective;4;3;1;0;4;0;0;Too Clever One;Makes a lot of squaking noises.<br>;Got outsmarted by a dlophin.;none
River of Sorrows;‍🪼;Jellyfish Swarm;Boss-Toxic;5;3;3;0;-1;0;0;Lethal Threat;Squishy deathtraps spreading all around.<br>;Stung by a jellyfish.;none
River of Sorrows;🦑;Depths Squid;Boss-Heavy;5;3;2;0;-1;0;0;Horrific Monster;Giant octopus from the deep ends.<br>;Got swallowed in one slurp.;none
River of Sorrows;🐸;Frogface Behemoth;Boss-Heavy;4;2;2;0;4;0;0;Amphibious Giant;Always lusts for blood.<br>;Got swallowed in one gulp.;none
River of Sorrows;🐋;Massive Fintail;Boss-Heavy;4;3;1;0;4;0;0;Absurd-sized Monster;Makes a lot of squaking noises.<br>;Got outsmarted by a dlophin.;none
River of Sorrows;🐙;Vampiric Squid;Boss-Demon;4;1;2;0;-1;0;0;Bloodthisty Cephalopod;Always lusts for blood.<br>;Sucked dry bonemarrow-deep.;none
River of Sorrows;🧜🏼‍♀️;Pale Queen;Boss-Undead;5;3;2;0;3;2;0;Rotting Monarch;Sickly skin exposes rotten flesh.<br>;Infected by a deadly virus.;none
River of Sorrows;🦈;Ancient Megalodon;Boss-Swift;5;3;3;0;-1;0;0;Mythical Monster;One bite and it's probably over.<br>;Devoured by a mythical creature!;none

River of Sorrows;🥥;Drifting Shell;Consumable;1;0;1;0;0;0;0;<b>Artifact</b>;Natural health and energy booster, lucky find.<br>Provides <b>+1 ❤️ Health & 🟢 Energy</b> bonus.;Yum yum, very sweet!;none
River of Sorrows;🐟;Surströmming Can;Consumable;-1;1;0;0;0;0;0;<b>Artifact</b>;Ohhhh boy, ...that's a truly ungodly stench.<br>Could cause some <b>unforseen side-effects</b>.;That took serious guts!;none

River of Sorrows;🍬;Sugar Bomb;Consumable;0;0;1;0;0;0;0;Sweet Candy;Artificial energy booster.<br>Provides <b>+1 🟢 Energy</b> bonus.;;none
River of Sorrows;🥤;Coke Cup;Consumable;0;0;0;0;0;0;0;Someones' Trash;There is still a little bit inside.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🧋;Floating Cup;Consumable;0;0;0;0;0;0;0;Someones' Trash;There is still a little bit inside.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🧃;Juice Pouch;Consumable;0;0;0;0;0;0;0;Refreshment;Packs a burst of energy.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🦪;Giant Clam;Consumable;0;0;0;0;0;0;0;Seafood;A rare treat of the depths.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🦪;Brackish Oyster;Consumable;0;0;0;0;2;0;0;Seafood;A rare treat of the water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🍤;Crunchy Shrimp;Consumable;0;0;0;0;0;0;0;Seafood;Convenient snack straight out of water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🦐;Crawfish Snack;Consumable;0;0;0;0;0;0;0;Seafood;A bite of the river’s life.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🐟;Fresh Tuna;Consumable;0;0;0;0;0;0;0;Massive Catch;Convenient snack straight out of water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🐠;Rainbow Fish;Consumable;0;0;0;0;0;0;0;Rare Fish;Convenient snack straight out of water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
River of Sorrows;🍌;Rotten Banana;Consumable;-1;0;0;0;0;0;0;Soggy Snack;Not the best snack, hardly edible.<br>Restores <b>🟢 Energy</b> for <b>-1 💔 Health</b>.;;none

River of Sorrows;🪔;Floating Flame;Checkpoint;0;0;0;0;0;0;0;Sanctuary;Thoroughly warms thy body and soul.<br>Provides instant <b>🎉 Level Up!</b>;This message never shows!;destiny_first

River of Sorrows;📦;Schrödinger's Box;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides a new skill <b>📦 Dead or Alive</b>.<br>50% chance to <b>avoid death</b> on fatal hit.;Gained skill <b>📦 Dead or Alive</b>.;quest_first
River of Sorrows;🪣;Sturdy Bucket;Item-Head;0;0;0;0;0;0;0;<b>Artifact</b>;Possibly can serve as a makeshift helmet.<br>Provides <b>+1 🔰 Physical Defence</b>.;Its not stupid if it works! <b>+1 🔰</b>;fish_no_bait_50
River of Sorrows;🐴;Horse Mask;Item-Head;0;0;0;0;0;0;0;<b>Artifact</b>;Grants special attribute <b>🐴 Prey Appearance</b>.<br><b>Enemies are passive</b> until attacked.;Gained attribute <b>🐴 Prey Appearance</b>.;gamble_lose_first
River of Sorrows;🧵;Lucky Fishline;Item;0;0;0;0;0;0;0;<b>Artifact</b>;33% chance to <b>keep the <b> 🪱 Bait</>b when fishing</b>.<br>;Reinforced your fishing pole.;fish_bait_50
River of Sorrows;♥️;Extra Life;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides a new skill <b>💀 Cheat Death</b>.<br>Get a <b>second chance to live</b> upon dying.;Gained skill <b>💀 Cheat Death</b>.;reincarnated_first
River of Sorrows;📼;Rewind Tape;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides a new skill <b>💀 Cheat Death</b>.<br>Get a <b>second chance to live</b> upon dying.;Gained skill <b>💀 Cheat Death</b>.;destiny_10
River of Sorrows;📣;Loud Vocalizer;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Makes you kind of hard to ignore.<br><b>💬 Speak</b> gets <b>2x more effective</b>.;Your voice got <b>📣 Very Loud</b>!;spoke_boss
River of Sorrows;🧂;Salt Shaker;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Grants ability <b>🧂 Master Chef</b>: season food.<br>Add <b>+1 🟢 Energy</b>, <b>remove negative effects</b>.;Gained skill <b>🧂 Master Chef</b>.;cook_food_first
River of Sorrows;🥻;Philosopher Toga;Item-Chest;0;0;0;0;3;0;0;<b>Artifact</b>;Adds skill <b>💭 Deep Thought</b> and <b>+3 🧠 Intellect</b>.<br><b>5% chance</b> for an idea to struck you anywhere.;Gained skill <b>💭 Deep Thought</b>.;level_first
